Lat,Lng,SubCategory,Distance to light
37.2707219,-121.8490322,COU-Couch/Sofa,0.0353376
37.27152062,-121.8292007,COU-Couch/Sofa,0.0838656
37.27169027,-121.9336172,COU-Couch/Sofa,0.0205509
37.2719114,-121.8366839,COU-Couch/Sofa,0.0261857
37.27250777,-121.9398672,COU-Couch/Sofa,0.0769976
37.27254422,-121.9355832,COU-Couch/Sofa,0.0727136
37.27265081,-121.8702845,COU-Couch/Sofa,0.0074149
37.27275519,-121.8692464,COU-Couch/Sofa,0.0191355
37.2729433,-121.8094147,COU-Couch/Sofa,0.0789672
37.27302879,-121.9208567,COU-Couch/Sofa,0.0324748
37.27307582,-121.9277465,COU-Couch/Sofa,0.0393646
37.27331307,-121.798076,COU-Couch/Sofa,1.30E-05
37.27430127,-121.8448233,COU-Couch/Sofa,0.0503751
37.27569741,-121.8139461,COU-Couch/Sofa,0.0071366
37.27581948,-121.8027531,COU-Couch/Sofa,0.0040564
37.27581948,-121.8027531,COU-Couch/Sofa,0.0040564
37.27590037,-121.9225467,COU-Couch/Sofa,0.1157372
37.27617631,-121.8870182,COU-Couch/Sofa,0.0802087
37.27637087,-121.930549,COU-Couch/Sofa,0.1237395
37.27656959,-121.909737,COU-Couch/Sofa,0.090452
37.27710019,-121.9252089,COU-Couch/Sofa,0.1059239
37.27848196,-121.8782492,COU-Couch/Sofa,5.90E-07
37.27854262,-121.8699491,COU-Couch/Sofa,0.0083001
37.27858555,-121.9045975,COU-Couch/Sofa,0.0263483
37.27870015,-121.819036,COU-Couch/Sofa,0.0592132
37.27895037,-121.8244302,COU-Couch/Sofa,0.0052517
37.27895037,-121.8244302,COU-Couch/Sofa,0.0052517
37.27911195,-121.8675549,COU-Couch/Sofa,0.037873
37.27934206,-121.8173406,COU-Couch/Sofa,0.0123413
37.27945132,-121.8198732,COU-Couch/Sofa,8.73E-07
37.27971925,-121.9220574,COU-Couch/Sofa,0.1021845
37.27973677,-121.9306121,COU-Couch/Sofa,0.1107392
37.28053286,-121.8234186,COU-Couch/Sofa,0.0132293
37.28162098,-121.8067082,COU-Couch/Sofa,0.073885
37.28238765,-121.8234756,COU-Couch/Sofa,0.015531501
37.28253151,-121.9072996,COU-Couch/Sofa,0.0682925
37.28272808,-121.8461099,COU-Couch/Sofa,0.0763434
37.28422228,-121.815597,COU-Couch/Sofa,0.0135067
37.28477314,-121.8141216,COU-Couch/Sofa,0.0030682
37.28529689,-121.8365635,COU-Couch/Sofa,0.0193737
37.28536618,-121.8138808,COU-Couch/Sofa,2.79E-07
37.28536618,-121.8138808,COU-Couch/Sofa,2.79E-07
37.28536618,-121.8138808,COU-Couch/Sofa,2.79E-07
37.28570348,-121.8816831,COU-Couch/Sofa,0.0678024
37.28638062,-121.8277815,COU-Couch/Sofa,0.0139008
37.28747267,-121.8987864,COU-Couch/Sofa,0.0588522
37.28760574,-121.8276953,COU-Couch/Sofa,0.0174611
37.28782065,-121.8241604,COU-Couch/Sofa,0.020996
37.28795308,-121.8223404,COU-Couch/Sofa,0.022816
37.28800945,-121.9870991,COU-Couch/Sofa,0.1419427
37.28966022,-121.8420645,COU-Couch/Sofa,0.0045475
37.2898543,-121.8709116,COU-Couch/Sofa,0.0333946
37.29008745,-121.8154592,COU-Couch/Sofa,0.002409901
37.29019757,-121.8202651,COU-Couch/Sofa,0.0072158
37.29048449,-121.8178023,COU-Couch/Sofa,0.0071015
37.29048449,-121.8178023,COU-Couch/Sofa,0.0071015
37.29057653,-121.9146311,COU-Couch/Sofa,0.0897273
37.29061928,-121.822561,COU-Couch/Sofa,0.002342805
37.29062186,-121.8303277,COU-Couch/Sofa,0.0054239
37.29064619,-121.8216983,COU-Couch/Sofa,2.32E-06
37.29092008,-121.8216558,COU-Couch/Sofa,1.08E-06
37.29148105,-121.8184312,COU-Couch/Sofa,1.26E-06
37.29196249,-121.881726,COU-Couch/Sofa,0.0094358
37.29211835,-121.8136957,COU-Couch/Sofa,0.0774661
37.29219582,-121.881072,COU-Couch/Sofa,0.0100898
37.29273199,-121.759508,COU-Couch/Sofa,0.1316538
37.292909,-121.8270556,COU-Couch/Sofa,0.1484981
37.29342064,-121.8332141,COU-Couch/Sofa,0.002145803
37.29349983,-121.952199,COU-Couch/Sofa,0.1168391
37.29369479,-121.8187901,COU-Couch/Sofa,0.0165698
37.293825,-121.974698,COU-Couch/Sofa,0.1393381
37.293825,-121.974698,COU-Couch/Sofa,0.1393381
37.293825,-121.974698,COU-Couch/Sofa,0.1393381
37.29413672,-121.8253112,COU-Couch/Sofa,1.11E-06
37.29425072,-121.9522109,COU-Couch/Sofa,0.1269
37.29433327,-121.9316738,COU-Couch/Sofa,0.1063629
37.2943668,-121.8190544,COU-Couch/Sofa,7.45E-06
37.2943668,-121.8190544,COU-Couch/Sofa,7.45E-06
37.29446866,-121.8103414,COU-Couch/Sofa,0.0087089
37.29455152,-121.8421595,COU-Couch/Sofa,0.0231092
37.29556871,-121.954441,COU-Couch/Sofa,0.121631
37.29605369,-121.9805265,COU-Couch/Sofa,0.0210029
37.29638729,-121.8499348,COU-Couch/Sofa,1.98E-06
37.29638729,-121.8499348,COU-Couch/Sofa,1.98E-06
37.29638729,-121.8499348,COU-Couch/Sofa,1.98E-06
37.29638729,-121.8499348,COU-Couch/Sofa,1.98E-06
37.29657635,-121.9499146,COU-Couch/Sofa,0.0999784
37.29667717,-121.9093541,COU-Couch/Sofa,0.0594179
37.29684423,-121.9544485,COU-Couch/Sofa,0.1378492
37.29711025,-121.8817022,COU-Couch/Sofa,0.0727438
37.29758027,-121.949924,COU-Couch/Sofa,0.1191275
37.29775812,-121.962811,COU-Couch/Sofa,0.1251827
37.29784522,-121.9613611,COU-Couch/Sofa,0.1237328
37.29788742,-121.8769935,COU-Couch/Sofa,0.0393652
37.29789973,-121.9627109,COU-Couch/Sofa,0.1250826
37.29802926,-121.9544552,COU-Couch/Sofa,6.87E-06
37.29807632,-121.9188201,COU-Couch/Sofa,0.0356418
37.29816797,-121.811196,COU-Couch/Sofa,0.1432659
37.29839409,-121.9640135,COU-Couch/Sofa,0.0095516
37.29846912,-121.9613375,COU-Couch/Sofa,0.0068756
37.29869891,-121.8337669,COU-Couch/Sofa,0.0120946
37.29885938,-121.8388714,COU-Couch/Sofa,0.0171991
37.29923295,-121.8359202,COU-Couch/Sofa,0.1287033
37.29941637,-121.8124982,COU-Couch/Sofa,0.1521253
37.2994368,-121.8050352,COU-Couch/Sofa,0.0159196
37.29945589,-121.9612929,COU-Couch/Sofa,0.1721773
37.29966486,-121.8120922,COU-Couch/Sofa,0.0229766
37.30000338,-121.8371847,COU-Couch/Sofa,2.56E-06
37.30072663,-121.8376204,COU-Couch/Sofa,2.21E-06
37.30131887,-121.927663,COU-Couch/Sofa,0.0699914
37.3013711,-121.9612139,COU-Couch/Sofa,0.1035423
37.30146712,-121.9218724,COU-Couch/Sofa,0.0642008
37.30149827,-121.9594294,COU-Couch/Sofa,0.0290491
37.30155221,-121.9266392,COU-Couch/Sofa,0.0037411
37.30169961,-121.8824179,COU-Couch/Sofa,0.0479624
37.30187496,-121.8459922,COU-Couch/Sofa,0.0264735
37.30195265,-121.8418775,COU-Couch/Sofa,0.0305882
37.30195265,-121.8418775,COU-Couch/Sofa,0.0305882
37.30207569,-121.9367621,COU-Couch/Sofa,0.0642964
37.30211069,-121.8764164,COU-Couch/Sofa,0.0039507
37.30256006,-121.8065776,COU-Couch/Sofa,0.2243409
37.3027112,-121.9660425,COU-Couch/Sofa,0.064876
37.3027112,-121.9660425,COU-Couch/Sofa,0.064876
37.30277007,-121.7928785,COU-Couch/Sofa,0.23804
37.30337194,-121.9669401,COU-Couch/Sofa,0.1581468
37.30340187,-121.9186148,COU-Couch/Sofa,0.1098215
37.30347173,-121.9211367,COU-Couch/Sofa,2.06E-06
37.30352363,-121.9765815,COU-Couch/Sofa,0.0554442
37.30354238,-121.9660473,COU-Couch/Sofa,0.04491
37.30364799,-121.9216276,COU-Couch/Sofa,3.48E-06
37.30364799,-121.9216276,COU-Couch/Sofa,3.48E-06
37.30439396,-121.9790372,COU-Couch/Sofa,0.0574129
37.30441636,-121.8224302,COU-Couch/Sofa,1.56E-06
37.30474285,-121.9687706,COU-Couch/Sofa,3.24E-05
37.30484422,-121.830199,COU-Couch/Sofa,0.138604
37.30499444,-121.9490033,COU-Couch/Sofa,0.0480808
37.30567653,-121.8128193,COU-Couch/Sofa,0.0632576
37.30574018,-121.949013,COU-Couch/Sofa,0.0729361
37.3058993,-121.8696277,COU-Couch/Sofa,0.0064492
37.30600032,-121.9545373,COU-Couch/Sofa,0.0784604
37.30603827,-121.8058429,COU-Couch/Sofa,0.070234
37.30615047,-121.8761646,COU-Couch/Sofa,8.77E-05
37.30639555,-121.8334928,COU-Couch/Sofa,0.0391904
37.30646802,-121.9479942,COU-Couch/Sofa,0.1536918
37.30646802,-121.9479942,COU-Couch/Sofa,0.1536918
37.30707135,-121.9220346,COU-Couch/Sofa,0.000199206
37.30723226,-121.8218452,COU-Couch/Sofa,0.0999902
37.30727138,-121.9155689,COU-Couch/Sofa,0.078883
37.30735242,-121.9711859,COU-Couch/Sofa,0.0010937
37.30735242,-121.9711859,COU-Couch/Sofa,0.0010937
37.30736016,-121.791058,COU-Couch/Sofa,0.1812216
37.30771343,-121.8455915,COU-Couch/Sofa,0.0279634
37.30783994,-121.9221218,COU-Couch/Sofa,0.1044937
37.30783994,-121.9221218,COU-Couch/Sofa,0.1044937
37.30808547,-121.7910675,COU-Couch/Sofa,0.0257961
37.30808547,-121.7910675,COU-Couch/Sofa,0.0257961
37.30819062,-121.974956,COU-Couch/Sofa,0.1580924
37.30820954,-121.9739718,COU-Couch/Sofa,0.1571082
37.30838263,-121.96785,COU-Couch/Sofa,0.0215713
37.30838263,-121.96785,COU-Couch/Sofa,0.0215713
37.30881702,-121.9583891,COU-Couch/Sofa,0.0309161
37.30902637,-121.9982402,COU-Couch/Sofa,0.008935
37.30919043,-121.8866031,COU-Couch/Sofa,0.0813333
37.3091969,-121.970003,COU-Couch/Sofa,0.0020666
37.3091969,-121.970003,COU-Couch/Sofa,0.0020666
37.30973471,-121.8982729,COU-Couch/Sofa,0.0442249
37.30984651,-121.9693555,COU-Couch/Sofa,0.1692716
37.30990112,-121.8917511,COU-Couch/Sofa,0.0775922
37.31020413,-121.9454993,COU-Couch/Sofa,0.023844
37.3103511,-121.8652762,COU-Couch/Sofa,0.1040671
37.31043516,-121.8175037,COU-Couch/Sofa,0.0170009
37.31070169,-121.9194218,COU-Couch/Sofa,0.118919
37.31102521,-121.8816242,COU-Couch/Sofa,0.0369152
37.31105885,-121.9071032,COU-Couch/Sofa,1.65E-06
37.31112761,-121.7563006,COU-Couch/Sofa,0.1508033
37.31112761,-121.7563006,COU-Couch/Sofa,0.1508033
37.31112761,-121.7563006,COU-Couch/Sofa,0.1508033
37.31135287,-121.8688853,COU-Couch/Sofa,0.0382186
37.31140247,-121.821861,COU-Couch/Sofa,0.0852429
37.31167984,-121.8379202,COU-Couch/Sofa,0.0480902
37.3117847,-121.8631011,COU-Couch/Sofa,0.0229093
37.31183683,-121.9175095,COU-Couch/Sofa,2.40E-07
37.31201952,-121.8746932,COU-Couch/Sofa,0.0428163
37.31212357,-121.9303995,COU-Couch/Sofa,0.01289
37.31212357,-121.9303995,COU-Couch/Sofa,0.01289
37.31252745,-121.9454177,COU-Couch/Sofa,0.1494556
37.31271374,-121.8308916,COU-Couch/Sofa,0.0349295
37.31288487,-121.9090682,COU-Couch/Sofa,0.0688623
37.31288487,-121.9090682,COU-Couch/Sofa,0.0688623
37.31291525,-121.9044675,COU-Couch/Sofa,0.0642616
37.31293683,-121.8818125,COU-Couch/Sofa,0.0416066
37.31319291,-121.9521734,COU-Couch/Sofa,0.0034151
37.3132165,-121.9159818,COU-Couch/Sofa,0.0327765
37.31330382,-121.8171838,COU-Couch/Sofa,0.1315745
37.31334799,-121.9271486,COU-Couch/Sofa,0.0097902
37.31337156,-121.9023133,COU-Couch/Sofa,0.0150451
37.31344664,-121.822062,COU-Couch/Sofa,0.0952964
37.31346579,-121.9109163,COU-Couch/Sofa,0.0064421
37.31352282,-121.8809256,COU-Couch/Sofa,1.21E-06
37.31352282,-121.8809256,COU-Couch/Sofa,1.21E-06
37.31364801,-121.8602379,COU-Couch/Sofa,0.0206865
37.31375377,-121.7569114,COU-Couch/Sofa,0.1560553
37.31375377,-121.7569114,COU-Couch/Sofa,0.1560553
37.31375377,-121.7569114,COU-Couch/Sofa,0.1560553
37.313784,-121.9456451,COU-Couch/Sofa,0.0326784
37.313784,-121.9456451,COU-Couch/Sofa,0.0326784
37.3139124,-121.8729806,COU-Couch/Sofa,4.07E-06
37.3139124,-121.8729806,COU-Couch/Sofa,4.07E-06
37.31406066,-121.9586379,COU-Couch/Sofa,0.0856559
37.314107,-121.8800444,COU-Couch/Sofa,2.02E-06
37.314107,-121.8800444,COU-Couch/Sofa,2.02E-06
37.314107,-121.8800444,COU-Couch/Sofa,2.02E-06
37.314107,-121.8800444,COU-Couch/Sofa,2.02E-06
37.314107,-121.8800444,COU-Couch/Sofa,2.02E-06
37.314107,-121.8800444,COU-Couch/Sofa,2.02E-06
37.31423577,-121.8181425,COU-Couch/Sofa,1.20E-07
37.31423577,-121.8181425,COU-Couch/Sofa,1.20E-07
37.31427364,-121.8117194,COU-Couch/Sofa,0.0064231
37.31427364,-121.8117194,COU-Couch/Sofa,0.0064231
37.31438474,-121.9689061,COU-Couch/Sofa,0.1507636
37.31441181,-121.890005,COU-Couch/Sofa,0.0718625
37.31460293,-121.9536476,COU-Couch/Sofa,0.0740838
37.31474476,-121.8043357,COU-Couch/Sofa,0.0752281
37.31507009,-121.8885102,COU-Couch/Sofa,1.82E-06
37.31507009,-121.8885102,COU-Couch/Sofa,1.82E-06
37.31513319,-121.9808555,COU-Couch/Sofa,0.0923458
37.31556401,-121.8811273,COU-Couch/Sofa,0.0849653
37.3159274,-121.9182905,COU-Couch/Sofa,1.90E-06
37.3159274,-121.9182905,COU-Couch/Sofa,1.90E-06
37.3159274,-121.9182905,COU-Couch/Sofa,1.90E-06
37.31626284,-121.9193716,COU-Couch/Sofa,1.81E-06
37.31635435,-121.9799,COU-Couch/Sofa,0.0605289
37.31656591,-121.7963562,COU-Couch/Sofa,0.1230149
37.31667288,-121.9692734,COU-Couch/Sofa,0.0583106
37.31680097,-121.8556871,COU-Couch/Sofa,1.34E-06
37.31680097,-121.8556871,COU-Couch/Sofa,1.34E-06
37.31698855,-121.8443826,COU-Couch/Sofa,0.0113037
37.31733012,-121.8339856,COU-Couch/Sofa,2.19E-06
37.31734478,-121.7948381,COU-Couch/Sofa,0.0391496
37.31734478,-121.7948381,COU-Couch/Sofa,0.0391496
37.31768032,-121.8006636,COU-Couch/Sofa,0.1311891
37.31769541,-121.7934765,COU-Couch/Sofa,0.1383762
37.31803222,-121.7911776,COU-Couch/Sofa,0.1065361
37.31806346,-121.7990862,COU-Couch/Sofa,0.0986275
37.31826566,-121.857098,COU-Couch/Sofa,0.0406157
37.31826566,-121.857098,COU-Couch/Sofa,0.0406157
37.31836856,-121.885862,COU-Couch/Sofa,0.124414
37.31839783,-121.8687024,COU-Couch/Sofa,0.1072544
37.31839783,-121.8687024,COU-Couch/Sofa,0.1072544
37.31841086,-121.9820735,COU-Couch/Sofa,0.0010071
37.31851118,-121.968344,COU-Couch/Sofa,0.0147366
37.31851303,-121.9889251,COU-Couch/Sofa,0.0058445
37.31858809,-121.8907113,COU-Couch/Sofa,0.0923693
37.31861034,-121.9168431,COU-Couch/Sofa,1.64E-06
37.31862885,-121.8334708,COU-Couch/Sofa,0.0833707
37.31866202,-121.7975853,COU-Couch/Sofa,0.1192562
37.31867099,-121.7606286,COU-Couch/Sofa,0.1562129
37.31867099,-121.7606286,COU-Couch/Sofa,0.1240477
37.31867798,-121.8460874,COU-Couch/Sofa,0.0385889
37.31871638,-121.8563052,COU-Couch/Sofa,0.0283711
37.31877555,-121.8155656,COU-Couch/Sofa,0.0691107
37.31877555,-121.8155656,COU-Couch/Sofa,0.0457492
37.31889732,-121.7942538,COU-Couch/Sofa,0.067061
37.31913292,-121.8798399,COU-Couch/Sofa,0.0119864
37.31913817,-121.9660845,COU-Couch/Sofa,0.0742582
37.31913846,-121.9941612,COU-Couch/Sofa,0.1023349
37.31926794,-121.886531,COU-Couch/Sofa,0.0052953
37.31929167,-121.967394,COU-Couch/Sofa,0.0755677
37.31929167,-121.967394,COU-Couch/Sofa,0.0755677
37.31936674,-121.9952434,COU-Couch/Sofa,0.1034171
37.3194015,-121.794545,COU-Couch/Sofa,0.0972813
37.3194015,-121.794545,COU-Couch/Sofa,0.0972813
37.31942125,-121.7914787,COU-Couch/Sofa,0.1003476
37.31960787,-121.923812,COU-Couch/Sofa,0.0958727
37.31965762,-121.9190115,COU-Couch/Sofa,0.0910722
37.31965762,-121.9190115,COU-Couch/Sofa,0.0910722
37.3196673,-121.9181006,COU-Couch/Sofa,0.0901613
37.3196673,-121.9181006,COU-Couch/Sofa,0.0901613
37.31966759,-121.9204899,COU-Couch/Sofa,0.0925506
37.31966759,-121.9204899,COU-Couch/Sofa,0.0925506
37.31966759,-121.9204899,COU-Couch/Sofa,0.0925506
37.31969089,-121.873571,COU-Couch/Sofa,0.0018565
37.31969089,-121.873571,COU-Couch/Sofa,0.0018565
37.31995082,-121.9149292,COU-Couch/Sofa,0.0395017
37.32011026,-121.8475085,COU-Couch/Sofa,0.0582641
37.32016881,-121.797457,COU-Couch/Sofa,0.1083156
37.32017035,-121.9179739,COU-Couch/Sofa,0.0122013
37.32017169,-121.9624337,COU-Couch/Sofa,0.0566611
37.32017169,-121.9624337,COU-Couch/Sofa,0.0566611
37.3201853,-121.9683688,COU-Couch/Sofa,1.45E-06
37.3201853,-121.9683688,COU-Couch/Sofa,1.45E-06
37.3201853,-121.9683688,COU-Couch/Sofa,1.45E-06
37.32029575,-121.9171581,COU-Couch/Sofa,0.051211
37.32029575,-121.9171581,COU-Couch/Sofa,0.051211
37.32030706,-121.9748234,COU-Couch/Sofa,0.0064543
37.32034777,-121.879746,COU-Couch/Sofa,9.65E-07
37.32057144,-121.7922237,COU-Couch/Sofa,0.0875231
37.32081175,-121.851439,COU-Couch/Sofa,4.90E-07
37.32082545,-121.8719227,COU-Couch/Sofa,0.0204836
37.32082545,-121.8719227,COU-Couch/Sofa,0.0204836
37.32082545,-121.8719227,COU-Couch/Sofa,0.0204836
37.32082545,-121.8719227,COU-Couch/Sofa,0.0204836
37.32101475,-121.8786067,COU-Couch/Sofa,0.0385541
37.32103332,-121.9179789,COU-Couch/Sofa,0.0008181
37.32122128,-121.9190281,COU-Couch/Sofa,0.0018673
37.32128146,-121.8180491,COU-Couch/Sofa,4.62E-06
37.32131353,-121.8708771,COU-Couch/Sofa,0.0528234
37.3214259,-121.8917588,COU-Couch/Sofa,0.0737051
37.32158098,-121.9171665,COU-Couch/Sofa,0.0231689
37.32158098,-121.9171665,COU-Couch/Sofa,0.0231689
37.32158098,-121.9171665,COU-Couch/Sofa,0.0231689
37.32158098,-121.9171665,COU-Couch/Sofa,0.0231689
37.32158098,-121.9171665,COU-Couch/Sofa,0.0231689
37.32159784,-121.9154803,COU-Couch/Sofa,0.0016864
37.32159784,-121.9154803,COU-Couch/Sofa,0.0016864
37.32159784,-121.9154803,COU-Couch/Sofa,0.0016864
37.32162844,-121.8406824,COU-Couch/Sofa,0.0764843
37.32196008,-121.9406287,COU-Couch/Sofa,0.057231
37.32222082,-121.8729787,COU-Couch/Sofa,0.0448879
37.32222196,-121.8203997,COU-Couch/Sofa,0.007691101
37.32229836,-121.790657,COU-Couch/Sofa,0.025175
37.32231183,-121.8687731,COU-Couch/Sofa,0.1032911
37.32234255,-121.8825293,COU-Couch/Sofa,0.1170473
37.32256134,-121.8159103,COU-Couch/Sofa,0.0149371
37.32308217,-121.796402,COU-Couch/Sofa,0.0373931
37.32311732,-121.7888986,COU-Couch/Sofa,0.0298897
37.32329948,-121.8209676,COU-Couch/Sofa,0.0174434
37.32362044,-121.8783691,COU-Couch/Sofa,0.0525836
37.32372827,-121.9060424,COU-Couch/Sofa,0.0802569
37.32387271,-121.8858948,COU-Couch/Sofa,0.0409664
37.32397688,-121.8998692,COU-Couch/Sofa,0.0549408
37.32397688,-121.8998692,COU-Couch/Sofa,0.0549408
37.32397688,-121.8998692,COU-Couch/Sofa,0.0549408
37.3240649,-121.8275627,COU-Couch/Sofa,1.58E-06
37.32420151,-121.8730218,COU-Couch/Sofa,0.0454583
37.3243396,-121.8789107,COU-Couch/Sofa,0.0513472
37.32477411,-121.9319573,COU-Couch/Sofa,0.1025232
37.32478137,-121.8223266,COU-Couch/Sofa,0.0071075
37.32506462,-121.8794469,COU-Couch/Sofa,0.0162566
37.32506462,-121.8794469,COU-Couch/Sofa,0.0162566
37.32514831,-121.8751516,COU-Couch/Sofa,0.0119613
37.32525185,-121.8667221,COU-Couch/Sofa,0.0035318
37.32569651,-121.8698705,COU-Couch/Sofa,0.0268338
37.32569651,-121.8698705,COU-Couch/Sofa,0.0268338
37.32569651,-121.8698705,COU-Couch/Sofa,0.0268338
37.32578144,-121.8564547,COU-Couch/Sofa,0.013418001
37.32582826,-121.8800149,COU-Couch/Sofa,1.62E-06
37.32609546,-121.8816354,COU-Couch/Sofa,0.001621901
37.32614286,-121.8730461,COU-Couch/Sofa,0.006967401
37.32617159,-121.8876063,COU-Couch/Sofa,0.0075928
37.3262521,-121.894356,COU-Couch/Sofa,0.010436601
37.32659032,-121.8932925,COU-Couch/Sofa,0.0587298
37.32664521,-121.8720004,COU-Couch/Sofa,0.0374377
37.32698246,-121.836403,COU-Couch/Sofa,0.0584465
37.32704713,-121.8481158,COU-Couch/Sofa,0.0701593
37.32704921,-121.8512928,COU-Couch/Sofa,0.0733363
37.32746748,-121.8956325,COU-Couch/Sofa,5.08E-07
37.32763604,-121.8699074,COU-Couch/Sofa,0.0257246
37.32763604,-121.8699074,COU-Couch/Sofa,0.0257246
37.32792575,-121.8798422,COU-Couch/Sofa,0.0403418
37.3281371,-121.7821872,COU-Couch/Sofa,0.0573132
37.32828686,-121.8317562,COU-Couch/Sofa,0.0013207
